No.,Chemical compound,Logk,Cas,Smiles,Ph,T,Ref,Chemical_class_27,Chemical_class_coarse
214,1-Phenylethanone,8.4914,98-86-2,CC(=O)C1=CC=CC=C1,,,https://doi.org/10.1016/j.jhazmat.2025.138078,cyclo,Aromatic & PAHs
215,1-Phenylethanone,8.491361694,68527-49-1,CC(=O)c1ccccc1,,,https://doi.org/10.1021/acs.est.1c04326,benzene,Aromatic & PAHs
216,1-Phenylethanone,8.4914,98-86-2,CC(=O)C1=CC=CC=C1,,,https://doi.org/10.1016/j.jhazmat.2025.138029,cyclo,Aromatic & PAHs
217,1-PrOH,7.681241237,71-23-8,,9,,NIST,phosphorus,Phosphorus-containing organics
218,"1-Propanol, 2,2-dimethyl-",7.397940009,75-84-3,CC(C)(C)CO,,,NIST,alkane,Aliphatic hydrocarbons
219,"1-Propanol, 2-methyl-",8.113943352, 78-83-1,CC(C)CO,,,NIST,alkane,Aliphatic hydrocarbons
220,"1-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-3,5-dimethylpyrimidine-2,4-dione",9.544068044,3650-91-7,CN1C(=O)N(C=C(C)C1=O)[C@H]2C[C@H](O)[C@@H](CO)O2,,,https://doi.org/10.1021/acs.est.1c04326,halogeneted,Halogenated organics
221,"1-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-3,5-dimethylpyrimidine-2,4-dione",9.5441,958-74-7,CC1=CN(C(=O)N(C1=O)C)[C@H]2C[C@@H]([C@H](O2)CO)O,,,https://doi.org/10.1016/j.jhazmat.2025.138220,alkane,Aliphatic hydrocarbons
222,"1-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-3,5-dimethylpyrimidine-2,4-dione",9.5441,958-74-7,CC1=CN(C(=O)N(C1=O)C)[C@H]2C[C@@H]([C@H](O2)CO)O,,,https://doi.org/10.1016/j.jhazmat.2025.138066,alkane,Aliphatic hydrocarbons
223,"1-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-3,5-dimethylpyrimidine-2,4-dione",9.5441,958-74-7,CC1=CN(C(=O)N(C1=O)C)[C@H]2C[C@@H]([C@H](O2)CO)O,,,https://doi.org/10.1016/j.jhazmat.2025.138268,alkane,Aliphatic hydrocarbons
224,1-bromo-2-chloroethyne,5.477121255,25604-70-0,ClCCBr,,,https://doi.org/10.1021/acs.est.1c04326,halogeneted,Halogenated organics
225,1-butanol,7.903089987,71-36-3,CCCCO,7,22.0,10.1002/kin.550210807,alkane,Aliphatic hydrocarbons
226,1-cyclohex-3-enylmethanol,9.633468456,90198-83-7,OCC1CCC=CC1,,,https://doi.org/10.1021/acs.est.1c04326,alcohol,Oxygenated organics
227,1-ethenoxy-2-methylpropane,9.176091259,31305-83-6,CC(C)COC=C,,,https://doi.org/10.1021/acs.est.1c04326,alcohol,Oxygenated organics
228,1-ethylguanidine,8.0414,503-69-5,CCN=C(N)N,,,https://doi.org/10.1016/j.jhazmat.2025.138246,alkane,Aliphatic hydrocarbons
229,1-ethylguanidine,8.041392685,503-69-5,CCNC(=N)N,7,25.0,10.1016/j.watres.2017.03.015,alkane,Aliphatic hydrocarbons
230,1-ethylsulfinylethane,9.591064607,58841-53-5,CC[S](=O)CC,,,https://doi.org/10.1021/acs.est.1c04326,"sulfide, disulfide",Sulfur-containing organics
231,1-heptanol,8.3979,111-70-6,CCCCCCCO,,,https://doi.org/10.1016/j.jhazmat.2025.138196,alkane,Aliphatic hydrocarbons
232,1-heptanol,8.397940009,111-70-6,CCCCCCCO,,22.85,10.1021/acs.est.5b03078,alkane,Aliphatic hydrocarbons
233,1-heptanol,8.397940009,111-70-6,CCCCCCCO,7,23.0,10.1021/acs.est.5b03078,alkane,Aliphatic hydrocarbons
234,1-hexanol,8.2041,111-27-3,CCCCCCO,,,https://doi.org/10.1016/j.jhazmat.2025.138181,alkane,Aliphatic hydrocarbons
235,1-hexanol,8.204119983,111-27-3,CCCCCCO,7,23.0,10.1002/kin.550250307,alkane,Aliphatic hydrocarbons
236,1-octanol,8.5051,111-87-5,CCCCCCCCO,,,https://doi.org/10.1016/j.jhazmat.2025.138198,alkane,Aliphatic hydrocarbons
237,1-octanol,8.505149978,111-87-5,CCCCCCCCO,,22.85,10.1002/kin.550210807,alkane,Aliphatic hydrocarbons
238,1-octanol,8.505149978,111-87-5,CCCCCCCCO,7,23.0,10.1002/kin.550210807,alkane,Aliphatic hydrocarbons
239,1-pentanol,8.113943352,14848-79-4,CCCCCO,7,23.0,10.1002/kin.550210807,alkane,Aliphatic hydrocarbons
240,1-pentanol,8.113943352,14848-79-4,CCCCCO,,22.85,10.1002/kin.550210807,alkane,Aliphatic hydrocarbons
241,1-pentanol,8.1139,14848-79-4,CCCCCO,,,https://doi.org/10.1016/j.jhazmat.2025.138193,alkane,Aliphatic hydrocarbons
242,1-propanol,7.7709,71-23-8,CCCO,,,https://doi.org/10.1016/j.jhazmat.2025.138189,alkane,Aliphatic hydrocarbons
243,1-propanol,7.770852012,71-23-8,CCCO,7,23.0,10.1063/1.555808,alkane,Aliphatic hydrocarbons
244,1-propanol,7.770852012,71-23-8,CCCO,,22.85,10.1063/1.555808,alkane,Aliphatic hydrocarbons
245,1-propanol,7.681241237,71-23-8,CCCO,9,25.0,10.1063/1.555808,alkane,Aliphatic hydrocarbons
246,1-propoxypropane,8.361727836,4669-26-5,CCCOCCC,,,https://doi.org/10.1021/acs.est.1c04326,alcohol,Oxygenated organics
247,1-propylsulfinylpropane,9.698970004,40211-39-0,CCC[S](=O)CCC,,,https://doi.org/10.1021/acs.est.1c04326,"sulfide, disulfide",Sulfur-containing organics
248,12-Crown-4,8.361727836,294-93-9,C1COCCOCCOCCO1,,,https://doi.org/10.1016/j.radphyschem.2012.01.025,diol,Polyfunctional / highly functionalized
249,12-Crown-4,8.361727836,294-93-9,C1COCCOCCOCCO1,,25.0,10.1016/j.chemosphere.2018.12.156,diol,Polyfunctional / highly functionalized
250,12-Crown-4,8.361727836,17454-42-1,C1COCCOCCOCCO1,,,https://doi.org/10.1021/acs.est.1c04326,diol,Polyfunctional / highly functionalized
251,15-Crown-5,8.431363764,59890-71-0,C1COCCOCCOCCOCCO1,,25.0,10.1016/j.chemosphere.2018.12.156,diol,Polyfunctional / highly functionalized
252,15-Crown-5,8.431363764,14098-44-3,C1COCCOCCOCCOCCO1,,,https://doi.org/10.1021/acs.est.1c04326,diol,Polyfunctional / highly functionalized
253,15-Crown-5,8.431363764,59890-71-0,C1COCCOCCOCCOCCO1,,,https://doi.org/10.1016/j.radphyschem.2012.01.025,diol,Polyfunctional / highly functionalized
254,15-crown-5,8.431363764,59890-71-0,C1COCCO1,,25.0,10.1002/kin.550250307,alcohol,Oxygenated organics
255,17α-ethynylestradiol,9.2902,4717-38-8,C[C@]1(CC[C@]2([H])C3=C(CC[C@]24[H])C=C(C=C3)O)[C@@]4([H])CC[C@@]1(C#C)O,,,https://doi.org/10.1016/j.jhazmat.2025.138235,halogeneted,Halogenated organics
256,18-Crown-6,8.62324929,17455-13-9,C1COCCOCCOCCOCCOCCO1,,,https://doi.org/10.1021/acs.est.1c04326,diol,Polyfunctional / highly functionalized
257,18-Crown-6,8.62324929,17455-13-9,C1COCCOCCOCCOCCOCCO1,,25.0,10.1016/j.chemosphere.2018.12.156,diol,Polyfunctional / highly functionalized
258,18-Crown-6,8.62324929,17455-13-9,C1COCCOCCOCCOCCOCCO1,,,https://doi.org/10.1016/j.radphyschem.2012.01.025,diol,Polyfunctional / highly functionalized
259,1H-Benzotriazole,9.041392685,27556-51-0,C1=CC2=NNN=C2C=C1,7,,https://doi.org/10.1016/j.seppur.2018.02.055,cyclo,Aromatic & PAHs
260,1H-Benzotriazole,8.990455969,27556-51-0,C1=CC2=NNN=C2C=C1,7,,10.1016/j.chemosphere.2018.12.156,cyclo,Aromatic & PAHs
261,1H-Benzotriazole,8.9903,27556-51-0,C1=CC2=NNN=C2C=C1,,,https://doi.org/10.1016/j.jhazmat.2025.138252,cyclo,Aromatic & PAHs
262,1H-Benzotriazole,9.041392685,1185072-03-0,[nH]1nnc2ccccc12,,,https://doi.org/10.1021/acs.est.1c04326,halogeneted,Halogenated organics
263,1H-Imidazole,9.72427587,717908-74-2,[nH]1ccnc1,,,https://doi.org/10.1021/acs.est.1c04326,halogeneted,Halogenated organics
264,1H-Imidazole,9.7243,288-32-4,C1=CN=CN1,,,https://doi.org/10.1016/j.jhazmat.2025.138282,halogeneted,Halogenated organics
265,1H–Benzotriazole,9.0414,95–14–7,C1=CC2=NNN=C2C=C1,,,https://doi.org/10.1016/j.seppur.2018.02.055,cyclo,Aromatic & PAHs
266,2'-Deoxyadenosine,9.643452676,958-09-8,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)CO)O,2.4,,NIST,halogeneted,Halogenated organics
267,2'-Deoxyguanosine 5'-monophosphate,9.361727836,902-04-5,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)COP(=O)(O)O)O,7,,NIST,diol,Polyfunctional / highly functionalized
268,2'-deoxythymidylyl-(3'-5')-2'-deoxyadenosine,9.301029996,19192-40-6,CC1=CN(C(=O)NC1=O)[C@@H]2C[C@@H]([C@H](O2)OP(=O)(O)OC[C@@H]3[C@H](C[C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)CO,7,,NIST,diol,Polyfunctional / highly functionalized
269,"2,2,2-trichloroacetate",6.301029996,1219956-76-9,[O-]C(=O)C(Cl)(Cl)Cl,,,https://doi.org/10.1021/acs.est.1c04326,halogeneted,Halogenated organics
270,"2,2,2-trifluoroacetate",4.204119983,1956323-03-7,[O-]C(=O)C(F)(F)F,,,https://doi.org/10.1021/acs.est.1c04326,halogeneted,Halogenated organics
271,"2,2-Dimethylpropanol",7.397940009,7210-87-9,CCC(O)CC,,22.0,10.1002/kin.550250307,alkane,Aliphatic hydrocarbons
272,"2,2-dichloroacetate",6.322219295,1173022-90-6,[O-]C(=O)C(Cl)Cl,,,https://doi.org/10.1021/acs.est.1c04326,halogeneted,Halogenated organics
273,"2,2-diethoxyethylbenzene",9.531478917,4316-37-4,CCOC(Cc1ccccc1)OCC,,,https://doi.org/10.1021/acs.est.1c04326,diol,Polyfunctional / highly functionalized
274,"2,2-diethoxyethylbenzene",9.5315,63990-63-6,CCOC(CC1=CC=CC=C1)OCC,,,https://doi.org/10.1016/j.jhazmat.2025.137937,diol,Polyfunctional / highly functionalized
275,"2,2-difluoroacetate",4.939519253,1365808-08-7,[O-]C(=O)C(F)F,,,https://doi.org/10.1021/acs.est.1c04326,halogeneted,Halogenated organics
276,"2,2-dimethylpropan-1-ol",7.397940009,1267550-78-6,CC(C)(C)CO,,,https://doi.org/10.1021/acs.est.1c04326,alkane,Aliphatic hydrocarbons
277,"2,2-dimethylpropanol",7.397940009,7210-87-9,CC(C)(C)CO,7,22.0,10.1016/j.watres.2017.03.015,alkane,Aliphatic hydrocarbons
278,"2,2-dimethylpropanol",7.3979,7210-87-9,CC(C)(C)CO,,,https://doi.org/10.1016/j.jhazmat.2025.138188,alkane,Aliphatic hydrocarbons
279,"2,3,4,5,6-Pentafluorophenol",8.602059991,96157-57-2,Oc1c(F)c(F)c(F)c(F)c1F,,,https://doi.org/10.1021/acs.est.1c04326,alcohol,Oxygenated organics
280,"2,3,4,5,6-Pentafluorophenol",8.6021,771-61-9,C1(=C(C(=C(C(=C1F)F)F)F)F)O,,,https://doi.org/10.1016/j.jhazmat.2025.138200,halogeneted,Halogenated organics
281,"2,3,4-Trimethoxy-benzoate",9.8451,120666-35-5,COc1ccc(C(=O)[O-])c(OC)c1OC,,,https://doi.org/10.1016/j.chemosphere.2023.138799,diol,Polyfunctional / highly functionalized
282,"2,3,4-Trimethoxybenzoate",9.397940009,120666-35-5,COC1=C(C(=C(C=C1)C(=O)[O-])OC)OC,,,NIST,diol,Polyfunctional / highly functionalized
283,"2,3,4-trimethoxy-benzoate",9.397940009,120666-35-5,COc1ccc(C(=O)[O-])c(OC)c1OC,7,20.0,10.1021/acs.est.5b03078,diol,Polyfunctional / highly functionalized
284,"2,3,4-trimethoxy-benzoate",9.8451,120666-35-5,COc1ccc(C(=O)[O-])c(OC)c1OC,,,https://doi.org/10.1016/j.chemosphere.2023.138891,diol,Polyfunctional / highly functionalized
285,"2,3,4-trimethoxybenzoate",9.397940009,120666-35-5,COC1=C(C(=C(C=C1)C(=O)[O-])OC)OC,>3,,https://doi.org/10.1021/j100516a007,diol,Polyfunctional / highly functionalized
286,"2,3,4-trimethoxybenzoate",9.397940009,6395-18-2,COc1ccc(C([O-])=O)c(OC)c1OC,,,https://doi.org/10.1021/acs.est.1c04326,diol,Polyfunctional / highly functionalized
287,"2,3,4-trimethoxybenzoate",9.3979,120666-35-5,COC1=C(C(=C(C=C1)C(=O)[O-])OC)OC,,,https://doi.org/10.1016/j.jhazmat.2025.137953,diol,Polyfunctional / highly functionalized
288,"2,3,4-trimethoxybenzoate",9.397940009,120666-35-5,COc1ccc(C(=O)[O-])c(OC)c1OC,7,,10.1021/acs.est.5b03078,diol,Polyfunctional / highly functionalized
289,"2,3-Butanediol, 2,3-dimethyl-",6.414973348,583034-87-1,CC(C)(C(C)(C)O)O,,,NIST,alkane,Aliphatic hydrocarbons
290,"2,3-Dimethoxy-benzoate ion",9.929418926,80243-94-3,COc1cccc(C(=O)[O-])c1OC,7,25.0,10.1063/1.555808,diol,Polyfunctional / highly functionalized
291,"2,3-Dimethylbutane-2,3-diol",6.414973348,13311-54-1,CC(C)(O)C(C)(C)O,,,https://doi.org/10.1021/acs.est.1c04326,alkane,Aliphatic hydrocarbons
292,"2,3-Dimethylindole",9.4773,22120-50-9,CC1=C(NC2=CC=CC=C12)C,,,https://doi.org/10.1016/j.jhazmat.2025.138326,alkane,Aliphatic hydrocarbons
293,"2,3-dimethoxy-benzoate",9.929418926,420785-70-2,COc1cccc(C(=O)[O-])c1OC,7,20.0,10.1063/1.555808,diol,Polyfunctional / highly functionalized
294,"2,3-dimethoxybenzoate",9.9294,420785-70-2,COC1=CC=CC(=C1OC)C(=O)[O-],,,https://doi.org/10.1016/j.jhazmat.2025.137901,alcohol,Oxygenated organics
295,"2,3-dimethoxybenzoate",9.929418926,128823-83-6,COc1cccc(C([O-])=O)c1OC,,,https://doi.org/10.1021/acs.est.1c04326,diol,Polyfunctional / highly functionalized
296,"2,3-dimethoxybenzoate",9.929418926,420785-70-2,COC1=CC=CC(=C1OC)C(=O)[O-],>3,,https://doi.org/10.1021/j100516a007,alcohol,Oxygenated organics
297,"2,3-dimethoxybenzoate",9.929418926,420785-70-2,COc1cccc(C(=O)[O-])c1OC,7,,10.1063/1.555808,diol,Polyfunctional / highly functionalized
298,"2,3-dimethyl-2,3-butanediol",8.414973348,75160-24-6,CC(C)(O)C(C)(C)O,7,22.0,10.1021/acs.est.5b03078,alkane,Aliphatic hydrocarbons
299,"2,3-dimethyl-2,3-butanediol",8.415,75160-24-6,CC(C)(C(C)(C)O)O,,,https://doi.org/10.1016/j.jhazmat.2025.138197,alkane,Aliphatic hydrocarbons
300,"2,3.4-Trimethoxy-benzoate ion",9.397940009,7251-49-2,COc1ccc(OC)c(OC)c1,7,25.0,10.1063/1.555808,alcohol,Oxygenated organics
301,"2,3–Dimethoxy benzoate",9.9294,1521–38–6,COc1cccc(C(=O)[O-])c1OC,,,10.1021/j100516a007,diol,Polyfunctional / highly functionalized
302,"2,4(1H,3H)-Pyrimidinedione, 1,3,5-trimethyl-",9.698970004,4401-71-2,CC1=CN(C(=O)N(C1=O)C)C,,,NIST,alkane,Aliphatic hydrocarbons
303,"2,4,5-Trimethoxy-benzoate ion",9.643452676,149220-81-5,COc1cc(OC)c(C(=O)[O-])cc1OC,7,25.0,doi.org/10.1016/j.watres.2012.06.006,diol,Polyfunctional / highly functionalized
304,"2,4,5-Trimethoxybenzoate",9.643452676,67294-79-5,COC1=CC(=C(C=C1C(=O)[O-])OC)OC,,,NIST,diol,Polyfunctional / highly functionalized
305,"2,4,5-trimethoxy-benzoate",9.643452676,149220-81-5,COc1cc(OC)c(C(=O)[O-])cc1OC,7,20.0,doi.org/10.1016/j.watres.2012.06.006,diol,Polyfunctional / highly functionalized
306,"2,4,6-Trimethoxy-1,3,5-triazine",7.707570176,877-89-4,COc1nc(OC)nc(OC)n1,,,https://doi.org/10.1021/acs.est.1c04326,triazine,Heterocycles
307,"2,4,6-Trimethoxy-1,3,5-triazine",7.707570176,877-89-4,COc1nc(OC)nc(OC)n1,5,,10.1016/j.chemosphere.2018.12.156,triazine,Heterocycles
